"","gedlong","gedlat","ID","event_country","year","civdeath","region","gid","diamsec_y","diamprim_y","petroleum_y","row","col","xcoord","ycoord","diamsec_s","diamprim_s","petroleum_s","diamdummy","oildummy","GDP","Population","logGDP","uncivdeath"
"4339",98.429888,21.304659,48984,"Myanmar (Burma)",1999,0.693147180559945,"Asia",160397,0,0,0,223,557,98.25,21.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,2
"4340",125.383333,-8.833333,141277,"Indonesia",1999,2.56494935746154,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,13
"4341",98.429888,21.304659,48961,"Myanmar (Burma)",1999,1.94591014905531,"Asia",160397,0,0,0,223,557,98.25,21.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,7
"4342",125.26978,-9.329489,141330,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4343",125.283333,-8.9,141331,"Indonesia",1999,1.94591014905531,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,7
"4344",98,22,49548,"Myanmar (Burma)",1999,0,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4345",125.371944,-8.573333,141601,"Indonesia",1999,1.09861228866811,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,3
"4346",96.25,18.25,48589,"Myanmar (Burma)",1999,0,"Asia",156073,0,0,0,217,553,96.25,18.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4347",98.47457,14.091061,51381,"Myanmar (Burma)",1999,0,"Asia",150317,0,0,0,209,557,98.25,14.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4348",21.04196,42.507571,202125,"Serbia (Yugoslavia)",1999,2.94443897916644,"Europe",191203,0,0,0,266,403,21.25,42.75,0,0,0,0,0,NA,NA,NA,19
"4349",-64.61667,10.21667,204065,"Venezuela",1999,0,"Americas",144231,0,0,1,201,231,-64.75,10.25,0,0,0,0,1,2.79e+11,23739841,26.3544776187678,0
"4350",125.566667,-8.566667,141641,"Indonesia",1999,0.693147180559945,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4351",125.583333,-8.566667,141642,"Indonesia",1999,2.94443897916644,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,19
"4352",125.583333,-8.566667,141643,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4353",125.783333,-9,141644,"Indonesia",1999,1.09861228866811,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,3
"4354",20.9,42.616667,202800,"Serbia (Yugoslavia)",1999,3.97029191355212,"Europe",191202,0,0,0,266,402,20.75,42.75,0,0,0,0,0,NA,NA,NA,53
"4355",125.408333,-9.11,141645,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4356",21,42.583333,202783,"Serbia (Yugoslavia)",1999,1.79175946922805,"Europe",191203,0,0,0,266,403,21.25,42.75,0,0,0,0,0,NA,NA,NA,6
"4357",5.998798,4.705803,15839,"Nigeria",1999,2.07944154167984,"Africa",136452,0,0,1,190,372,5.75,4.75,0,0,0,0,1,1.61e+11,119260063,25.8046702019309,8
"4358",125.26978,-9.329489,142083,"Indonesia",1999,2.07944154167984,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,8
"4359",84.83333,28.33333,106280,"Nepal",1999,0.693147180559945,"Asia",170450,0,0,0,237,530,84.75,28.25,0,0,0,0,0,NA,NA,NA,2
"4360",125.35,-8.583333,141972,"Indonesia",1999,1.6094379124341,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,5
"4361",125.46308,-8.571099,142060,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4362",127.034179,-8.43084,142061,"Indonesia",1999,0,"Asia",117975,0,0,0,164,615,127.25,-8.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4363",-12.629311,8.797828,32425,"Sierra Leone",1999,1.09861228866811,"Africa",142175,0,0,0,198,335,-12.75,8.75,0,0,0,0,0,NA,NA,NA,3
"4364",-12.629311,8.797828,33097,"Sierra Leone",1999,0,"Africa",142175,0,0,0,198,335,-12.75,8.75,0,0,0,0,0,NA,NA,NA,1
"4365",127.033333,-8.516667,142062,"Indonesia",1999,0.693147180559945,"Asia",117255,0,0,0,163,615,127.25,-8.75,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4366",125.051944,-8.977222,142082,"Indonesia",1999,1.09861228866811,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,3
"4367",20.970512,42.826177,202044,"Serbia (Yugoslavia)",1999,0,"Europe",191202,0,0,0,266,402,20.75,42.75,0,0,0,0,0,NA,NA,NA,0
"4368",-66.60663,10.46736,204069,"Venezuela",1999,0,"Americas",144227,0,0,1,201,227,-66.75,10.25,0,0,0,0,1,2.79e+11,23739841,26.3544776187678,1
"4369",96.25,18.25,48632,"Myanmar (Burma)",1999,0,"Asia",156073,0,0,0,217,553,96.25,18.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4370",125.283333,-8.9,140817,"Indonesia",1999,1.79175946922805,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,6
"4371",125.206111,-8.611944,140818,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4372",44.400876,33.340582,144756,"Iraq",1999,2.70805020110221,"Middle East",177569,0,0,1,247,449,44.25,33.25,0,0,0,0,1,1e+11,22802064,25.3284360229345,15
"4373",125.744722,-8.530556,140918,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4374",125.383333,-8.833333,140917,"Indonesia",1999,2.484906649788,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,12
"4375",15.026667,-4.516389,43014,"Congo",1999,4.38202663467388,"Africa",122791,0,0,0,171,391,15.25,-4.75,0,0,0,0,0,7090426418,3038433,22.6820113192644,80
"4376",82.58333,28.75,105403,"Nepal",1999,0,"Asia",171166,0,0,0,238,526,82.75,28.75,0,0,0,0,0,NA,NA,NA,1
"4377",98,22,49910,"Myanmar (Burma)",1999,0.693147180559945,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,2
"4378",-43.2075,-22.90278,98038,"Brazil",1999,0,"Americas",96754,0,0,0,135,274,-43.25,-22.75,0,0,0,0,0,1.47e+12,172318675,28.0162835167192,1
"4379",99.880833,20.4475,50452,"Myanmar (Burma)",1999,2.07944154167984,"Asia",158960,0,0,1,221,560,99.75,20.25,0,0,0,0,1,14053019226,46181077,23.3661031011705,8
"4380",93.366883,22.619989,50624,"Myanmar (Burma)",1999,0,"Asia",162547,0,0,0,226,547,93.25,22.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4381",99.826944,19.913611,51346,"Thailand",1999,0,"Asia",158240,0,0,1,220,560,99.75,19.75,0,0,0,0,1,2.08e+11,62298571,26.0608039166477,1
"4382",125.566667,-8.566667,141229,"Indonesia",1999,2.19722457733622,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,9
"4383",99.880833,20.4475,50466,"Myanmar (Burma)",1999,1.38629436111989,"Asia",158960,0,0,1,221,560,99.75,20.25,0,0,0,0,1,14053019226,46181077,23.3661031011705,4
"4384",125.218333,-8.969167,140922,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4385",67.82502,34.821781,134985,"Afghanistan",1999,5.29831736654804,"Asia",179776,0,0,0,250,496,67.75,34.75,0,0,0,0,0,NA,20170844,NA,200
"4386",125.684444,-8.538333,140945,"Indonesia",1999,0.693147180559945,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4387",66.973785,34.735252,134978,"Afghanistan",1999,5.29831736654804,"Asia",179774,0,0,0,250,494,66.75,34.75,0,0,0,0,0,NA,20170844,NA,200
"4388",125.255833,-9.075833,141003,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4389",125.394722,-8.965278,141013,"Indonesia",1999,1.6094379124341,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,5
"4390",-66.942373,10.551107,204074,"Venezuela",1999,0,"Americas",144947,0,0,0,202,227,-66.75,10.75,0,0,0,0,0,2.79e+11,23739841,26.3544776187678,1
"4391",125.387,-8.9922,141103,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4392",125.387,-8.9922,141119,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,0
"4393",98,22,50252,"Myanmar (Burma)",1999,0.693147180559945,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,2
"4394",29.3538,-3.4948,10571,"Burundi",1999,2.70805020110221,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,15
"4395",125.035883,-9.229167,141161,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4396",124.979598,-8.954842,141162,"Indonesia",1999,0,"Asia",117250,0,0,0,163,610,124.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4397",125.383333,-8.833333,141173,"Indonesia",1999,1.79175946922805,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,6
"4398",21.072605,1.506947,23071,"DR Congo (Zaire)",1999,0.693147180559945,"Africa",132163,0,0,0,184,403,21.25,1.75,0,0,0,0,0,NA,NA,NA,2
"4399",23.116667,-5.55,23259,"DR Congo (Zaire)",1999,3.58351893845611,"Africa",121367,0,0,0,169,407,23.25,-5.75,0,0,0,0,0,NA,NA,NA,36
"4400",23.116667,-5.55,23260,"DR Congo (Zaire)",1999,1.38629436111989,"Africa",121367,0,0,0,169,407,23.25,-5.75,0,0,0,0,0,NA,NA,NA,4
"4401",21.183333,4.3,24194,"DR Congo (Zaire)",1999,2.07944154167984,"Africa",135763,0,0,0,189,403,21.25,4.25,0,0,0,0,0,NA,NA,NA,8
"4402",103.501715,10.635917,111414,"Cambodia (Kampuchea)",1999,0,"Asia",145288,0,0,0,202,568,103.75,10.75,0,0,0,0,0,NA,NA,NA,0
"4403",-66.879193,10.488011,197501,"Venezuela",1999,0,"Americas",144227,0,0,1,201,227,-66.75,10.25,0,0,0,0,1,2.79e+11,23739841,26.3544776187678,0
"4404",97.75,16.25,49384,"Myanmar (Burma)",1999,0,"Asia",153196,0,0,0,213,556,97.75,16.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4405",98.111969,21.102417,48924,"Myanmar (Burma)",1999,0,"Asia",160397,0,0,0,223,557,98.25,21.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4406",44.016482,32.597902,144762,"Iraq",1999,2.484906649788,"Middle East",176849,0,0,1,246,449,44.25,32.75,0,0,0,0,1,1e+11,22802064,25.3284360229345,12
"4407",80.91667,29.25,101257,"Nepal",2003,0.693147180559945,"Asia",171882,0,0,0,239,522,80.75,29.25,0,0,0,0,0,NA,NA,NA,2
"4408",43.65,3.116667,35652,"Somalia",1999,0,"Africa",134368,0,0,0,187,448,43.75,3.25,0,0,0,0,0,NA,8553601,NA,0
"4409",29.2,-5.933333,28529,"DR Congo (Zaire)",1999,1.09861228866811,"Africa",121379,0,0,0,169,419,29.25,-5.75,0,0,0,0,0,NA,NA,NA,3
"4410",18.583333,4.366667,22852,"Central African Republic",1999,1.6094379124341,"Africa",135758,0,0,0,189,398,18.75,4.25,0,0,0,0,0,NA,NA,NA,5
"4411",20.66,42.7,202794,"Serbia (Yugoslavia)",1999,0,"Europe",191202,0,0,0,266,402,20.75,42.75,0,0,0,0,0,NA,NA,NA,0
"4412",98,22,50387,"Myanmar (Burma)",1999,0.693147180559945,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,2
"4413",27.67935,8.698305,8769,"Sudan",1999,2.484906649788,"Africa",142256,0,0,0,198,416,27.75,8.75,0,0,0,0,0,32021097644,26626520,24.1896608238775,12
"4414",82.25,28.83333,101361,"Nepal",1999,1.6094379124341,"Asia",171165,0,0,0,238,525,82.25,28.75,0,0,0,0,0,NA,NA,NA,5
"4415",21.95,1.15,23266,"DR Congo (Zaire)",1999,1.79175946922805,"Africa",131444,0,0,0,183,404,21.75,1.25,0,0,0,0,0,NA,NA,NA,6
"4416",82.58333,28.75,102137,"Nepal",1999,0.693147180559945,"Asia",171166,0,0,0,238,526,82.75,28.75,0,0,0,0,0,NA,NA,NA,2
"4417",99.605689,21.280781,48918,"Myanmar (Burma)",1999,0,"Asia",160400,0,0,0,223,560,99.75,21.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4418",125.141667,-8.827778,141334,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4419",97.71672,20.89184,50106,"Myanmar (Burma)",1999,0,"Asia",159676,0,0,0,222,556,97.75,20.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4420",82.75,28.41667,103724,"Nepal",1999,0,"Asia",170446,0,0,0,237,526,82.75,28.25,0,0,0,0,0,NA,NA,NA,1
"4421",82.25,28.83333,103799,"Nepal",1999,0.693147180559945,"Asia",171165,0,0,0,238,525,82.25,28.75,0,0,0,0,0,NA,NA,NA,2
"4422",82.75,28.41667,104641,"Nepal",1999,0,"Asia",170446,0,0,0,237,526,82.75,28.25,0,0,0,0,0,NA,NA,NA,1
"4423",19.975556,2.990708,23053,"DR Congo (Zaire)",1999,3.46573590279973,"Africa",133600,0,0,0,186,400,19.75,2.75,0,0,0,0,0,NA,NA,NA,32
"4424",98,22,49717,"Myanmar (Burma)",1999,0,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4425",98,22,49719,"Myanmar (Burma)",1999,0,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4426",97.866667,20.516667,49515,"Myanmar (Burma)",1999,0,"Asia",159676,0,0,0,222,556,97.75,20.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4427",80.91667,28.75,106302,"Nepal",1999,0,"Asia",171162,0,0,0,238,522,80.75,28.75,0,0,0,0,0,NA,NA,NA,1
"4428",128.200112,-3.665121,141587,"Indonesia",1999,0,"Asia",124457,0,0,0,173,617,128.25,-3.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,0
"4429",29.4082,-3.4148,10413,"Burundi",1999,0,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,0
"4430",29.4082,-3.4148,10823,"Burundi",1999,0,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,0
"4431",41.874525,3.929306,35548,"Somalia",1999,0,"Africa",135084,0,0,0,188,444,41.75,3.75,0,0,0,0,0,NA,8553601,NA,0
"4432",126.364722,-8.8575,141653,"Indonesia",1999,0.693147180559945,"Asia",117253,0,0,0,163,613,126.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4433",81.83333,29.25,106288,"Nepal",1999,0,"Asia",171884,0,0,0,239,524,81.75,29.25,0,0,0,0,0,NA,NA,NA,1
"4434",125.232778,-8.99583,141973,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4435",98.429888,21.304659,48962,"Myanmar (Burma)",1999,0.693147180559945,"Asia",160397,0,0,0,223,557,98.25,21.25,0,0,0,0,0,14053019226,46181077,23.3661031011705,2
"4436",125.18,-8.872277,140741,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4437",125.583333,-8.566667,140828,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4438",93.478975,23.562811,51321,"Myanmar (Burma)",1999,0,"Asia",163987,0,0,0,228,547,93.25,23.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4439",22.166667,-5.133333,23006,"DR Congo (Zaire)",1999,1.09861228866811,"Africa",122085,0,0,0,170,405,22.25,-5.25,0,0,0,0,0,NA,NA,NA,3
"4440",-9.747778,8.421944,43355,"Liberia",1999,3.2188758248682,"Africa",141461,0,0,0,197,341,-9.75,8.25,0,0,0,0,0,NA,NA,NA,25
"4441",125.566667,-8.716667,141104,"Indonesia",1999,0.693147180559945,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4442",125.26978,-9.329489,141120,"Indonesia",1999,3.29583686600433,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,27
"4443",125.047076,-8.96746,141163,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,0
"4444",125.596286,-8.601503,141164,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4445",6.264167,4.924722,15870,"Nigeria",1999,1.09861228866811,"Africa",136453,0,0,1,190,373,6.25,4.75,0,0,0,0,1,1.61e+11,119260063,25.8046702019309,3
"4446",125.164146,-9.390341,141319,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4447",125.065,-9.276944,141371,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4448",125.25,-9.316667,141594,"Indonesia",1999,0,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4449",125.566667,-8.566667,141974,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4450",125.270556,-9.167222,142039,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4451",125.219722,-8.991667,142057,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4452",125.26978,-9.329489,141658,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4453",9.696992,8.238208,17138,"Nigeria",2001,3.2188758248682,"Africa",141500,0,0,0,197,380,9.75,8.25,0,0,0,0,0,1.79e+11,125394046,25.9106516427872,25
"4454",125.61,-8.80138,141657,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4455",126.564722,-8.543056,141659,"Indonesia",1999,0,"Asia",117254,0,0,0,163,614,126.75,-8.75,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4456",126.885,-8.568056,142040,"Indonesia",1999,0,"Asia",117254,0,0,0,163,614,126.75,-8.75,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4457",125.283889,-9.3025,142041,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4458",125.201,-8.989,142042,"Indonesia",1999,0.693147180559945,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4459",126.013056,-8.511389,140806,"Indonesia",1999,0.693147180559945,"Asia",117253,0,0,0,163,613,126.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4460",125.566667,-8.566667,140835,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4461",125.56278,-8.73,140896,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4462",125.5,-8.53,140897,"Indonesia",1999,3.55534806148941,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,35
"4463",126.45,-8.466667,140902,"Indonesia",1999,0,"Asia",117973,0,0,0,164,613,126.25,-8.25,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4464",126.572403,-8.488863,140903,"Indonesia",1999,0,"Asia",117974,0,0,0,164,614,126.75,-8.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,1
"4465",42.583333,36.166667,144788,"Iraq",1999,0,"Middle East",181886,0,0,1,253,446,42.75,36.25,0,0,1,0,1,1e+11,22802064,25.3284360229345,1
"4466",82.75,28.41667,102675,"Nepal",1999,0.693147180559945,"Asia",170446,0,0,0,237,526,82.75,28.25,0,0,0,0,0,NA,NA,NA,2
"4467",82.58333,28.75,102676,"Nepal",1999,0,"Asia",171166,0,0,0,238,526,82.75,28.75,0,0,0,0,0,NA,NA,NA,1
"4468",125.583333,-8.566667,140986,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4469",126.013056,-8.511389,141015,"Indonesia",1999,0,"Asia",117253,0,0,0,163,613,126.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4470",125.214167,-8.996389,141041,"Indonesia",1999,0.693147180559945,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4471",125.5,-8.983333,141042,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4472",125.5,-8.566667,141166,"Indonesia",1999,2.30258509299405,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,10
"4473",9.696992,8.238208,17142,"Nigeria",2001,3.2188758248682,"Africa",141500,0,0,0,197,380,9.75,8.25,0,0,0,0,0,1.79e+11,125394046,25.9106516427872,25
"4474",82.75,28.41667,103726,"Nepal",1999,0.693147180559945,"Asia",170446,0,0,0,237,526,82.75,28.25,0,0,0,0,0,NA,NA,NA,2
"4475",124.979598,-8.954842,141167,"Indonesia",1999,0.693147180559945,"Asia",117250,0,0,0,163,610,124.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4476",125.26978,-9.329489,141175,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4477",125.1585,-8.80954,141203,"Indonesia",1999,0,"Asia",117251,0,0,0,163,611,125.25,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4478",125.355,-9.015833,141320,"Indonesia",1999,0.693147180559945,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,2
"4479",125.566667,-8.716667,141321,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4480",74.530971,34.2186,89998,"India",1999,1.09861228866811,"Asia",179070,0,0,0,249,510,74.75,34.25,0,0,0,0,0,8.41e+11,1038058156,27.4578574969194,3
"4481",76.66667,33.91667,89999,"India",1999,0,"Asia",178354,0,0,0,248,514,76.75,33.75,0,0,0,0,0,8.41e+11,1038058156,27.4578574969194,0
"4482",124.897588,-9.109679,141626,"Indonesia",1999,1.79175946922805,"Asia",116530,0,0,0,162,610,124.75,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,6
"4483",99.922778,20.875833,49490,"Myanmar (Burma)",1999,1.09861228866811,"Asia",159680,0,0,0,222,560,99.75,20.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,3
"4484",97.7,17.7,51024,"Myanmar (Burma)",1999,0,"Asia",155356,0,0,0,216,556,97.75,17.75,0,0,0,0,0,14053019226,46181077,23.3661031011705,1
"4485",125.566667,-8.566667,141608,"Indonesia",1999,0,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,1
"4486",127.033333,-8.516667,141628,"Indonesia",1999,1.09861228866811,"Asia",117255,0,0,0,163,615,127.25,-8.75,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,3
"4487",99.880833,20.4475,50454,"Myanmar (Burma)",1999,0,"Asia",158960,0,0,1,221,560,99.75,20.25,0,0,0,0,1,14053019226,46181077,23.3661031011705,1
"4488",125.566667,-8.566667,141663,"Indonesia",1999,0.693147180559945,"Asia",117252,0,0,0,163,612,125.75,-8.75,0,0,0,0,0,4.32e+11,208615169,26.7916914251905,2
"4489",125.355,-9.015833,141664,"Indonesia",1999,1.09861228866811,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,3
"4490",125.468333,-9.044167,141665,"Indonesia",1999,2.56494935746154,"Asia",116531,0,0,0,162,611,125.25,-9.25,0,0,1,0,1,4.32e+11,208615169,26.7916914251905,13
