"","gedlong","gedlat","ID","event_country","year","civdeath","region"
"7947",-4.028056,5.341111,40577,"Ivory Coast",2011,2,"Africa"
"7948",44.206667,15.354722,759,"Yemen (North Yemen)",2011,52,"Middle East"
"7949",-4.021018,5.372921,40594,"Ivory Coast",2011,2,"Africa"
"7950",-4.020556,5.418889,40592,"Ivory Coast",2011,3,"Africa"
"7951",15.092543,32.375352,41138,"Libya",2011,40,"Africa"
"7952",8.9,9.916667,42325,"Nigeria",2011,0,"Africa"
"7953",98.393056,22.495278,50481,"Myanmar (Burma)",2011,1,"Asia"
"7954",44.020908,13.579522,840,"Yemen (North Yemen)",2011,2,"Middle East"
"7955",-7.77749,6.56363,33667,"Ivory Coast",2011,46,"Africa"
"7956",15.092543,32.375352,41139,"Libya",2011,16,"Africa"
"7957",7.669581,5.162391,42324,"Nigeria",2011,0,"Africa"
"7958",50.55,26,40419,"Bahrain",2011,1,"Middle East"
"7959",18.583333,4.366667,113867,"Central African Republic",2014,30,"Africa"
"7960",5.99532,5.3886,42326,"Nigeria",2011,0,"Africa"
"7961",-4.028056,5.341111,40576,"Ivory Coast",2011,12,"Africa"
"7962",7.8943,5.65778,42327,"Nigeria",2011,0,"Africa"
"7963",-8.005278,6.571389,264480,"Ivory Coast",2011,57,"Africa"
"7964",50.620556,26.154722,40422,"Bahrain",2011,1,"Middle East"
"7965",-7.483333,6.55,40614,"Ivory Coast",2011,1,"Africa"
"7966",-7.483333,6.55,40620,"Ivory Coast",2011,26,"Africa"
"7967",-7.343056,6.738056,40572,"Ivory Coast",2011,2,"Africa"
"7968",-7.483333,6.55,40621,"Ivory Coast",2011,2,"Africa"
"7969",-7.34761,6.68253,40622,"Ivory Coast",2011,2,"Africa"
"7970",-69.32278,10.07389,238229,"Venezuela",2017,2,"Americas"
"7971",44.020908,13.579522,834,"Yemen (North Yemen)",2011,1,"Middle East"
"7972",-7.343056,6.738056,40618,"Ivory Coast",2011,1,"Africa"
"7973",-8.469137,6.541826,40613,"Ivory Coast",2011,2,"Africa"
"7974",-4.028056,5.341111,40609,"Ivory Coast",2011,4,"Africa"
"7975",-66.879193,10.488011,238231,"Venezuela",2017,1,"Americas"
"7976",-71.1434,8.59524,238238,"Venezuela",2017,1,"Americas"
"7977",125.844148,7.435626,152942,"Philippines",2011,1,"Asia"
"7978",-4.086692,5.374772,40641,"Ivory Coast",2011,17,"Africa"
"7979",30.83333,11.71667,29296,"Sudan",2011,21,"Africa"
"7980",98.393056,22.495278,50485,"Myanmar (Burma)",2011,1,"Asia"
"7981",98,22,50323,"Myanmar (Burma)",2011,1,"Asia"
"7982",8.9,9.916667,42328,"Nigeria",2011,0,"Africa"
"7983",98.393056,22.495278,50486,"Myanmar (Burma)",2011,1,"Asia"
"7984",-4.028056,5.341111,40578,"Ivory Coast",2011,0,"Africa"
"7985",-4.028056,5.341111,40579,"Ivory Coast",2011,1,"Africa"
"7986",-4.086692,5.374772,40586,"Ivory Coast",2011,1,"Africa"
"7987",7.60177,12.99082,42329,"Nigeria",2011,0,"Africa"
"7988",20.8,-6.416667,264416,"DR Congo (Zaire)",2017,1,"Africa"
"7989",20.8,-6.416667,264386,"DR Congo (Zaire)",2017,5,"Africa"
"7990",44.020908,13.579522,833,"Yemen (North Yemen)",2011,1,"Middle East"
"7991",98.393056,22.495278,50470,"Myanmar (Burma)",2011,1,"Asia"
"7992",98.393056,22.495278,50478,"Myanmar (Burma)",2011,1,"Asia"
"7993",20.8,-6.416667,274330,"DR Congo (Zaire)",2018,1,"Africa"
"7994",32.4,13.5,29325,"Sudan",2011,25,"Africa"
"7995",45.39442,14.34166,126,"Yemen (North Yemen)",2011,1,"Middle East"
"7996",44.177343,13.940771,347,"Yemen (North Yemen)",2011,0,"Middle East"
"7997",-4.028056,5.341111,40584,"Ivory Coast",2011,2,"Africa"
"7998",-4.028056,5.341111,40588,"Ivory Coast",2011,1,"Africa"
"7999",-4.086692,5.374772,40600,"Ivory Coast",2011,3,"Africa"
"8000",-4.028056,5.341111,40610,"Ivory Coast",2011,0,"Africa"
"8001",44.020908,13.579522,832,"Yemen (North Yemen)",2011,1,"Middle East"
"8002",-4.028056,5.341111,33628,"Ivory Coast",2011,3,"Africa"
"8003",-4.028056,5.341111,40585,"Ivory Coast",2011,8,"Africa"
"8004",98.365374,21.906598,49501,"Myanmar (Burma)",2011,2,"Asia"
"8005",98.365374,21.906598,49504,"Myanmar (Burma)",2011,1,"Asia"
"8006",7.42264,4.69962,42330,"Nigeria",2011,0,"Africa"
"8007",-4.028056,5.341111,265413,"Ivory Coast",2011,12,"Africa"
"8008",98.393056,22.495278,50483,"Myanmar (Burma)",2011,3,"Asia"
"8009",98.393056,22.495278,50484,"Myanmar (Burma)",2011,1,"Asia"
"8010",-4.086692,5.374772,40582,"Ivory Coast",2011,1,"Africa"
"8011",29.716667,11.016667,29292,"Sudan",2011,1,"Africa"
"8012",-4.086692,5.374772,40583,"Ivory Coast",2011,2,"Africa"
"8013",-4.028056,5.341111,40601,"Ivory Coast",2011,1,"Africa"
"8014",-6.66667,5.5,40617,"Ivory Coast",2011,5,"Africa"
"8015",44,13.5,165,"Yemen (North Yemen)",2011,2,"Middle East"
"8016",98.393056,22.495278,50479,"Myanmar (Burma)",2011,1,"Asia"
"8017",98.393056,22.495278,50480,"Myanmar (Burma)",2011,1,"Asia"
"8018",44.020908,13.579522,835,"Yemen (North Yemen)",2011,2,"Middle East"
"8019",43.00812,15.328507,917,"Yemen (North Yemen)",2011,1,"Middle East"
"8020",-4.086692,5.374772,40580,"Ivory Coast",2011,18,"Africa"
"8021",-4.086692,5.374772,40587,"Ivory Coast",2011,6,"Africa"
"8022",97.209444,19.674167,49139,"Myanmar (Burma)",2011,1,"Asia"
"8023",44.020908,13.579522,838,"Yemen (North Yemen)",2011,1,"Middle East"
"8024",45.366667,2.066667,31092,"Somalia",2011,2,"Africa"
"8025",97.75,17.5,48817,"Myanmar (Burma)",2011,2,"Asia"
"8026",-7.579167,6.445833,40606,"Ivory Coast",2011,1,"Africa"
"8027",-4.086692,5.374772,33666,"Ivory Coast",2011,0,"Africa"
"8028",-7.25,6.66,40533,"Ivory Coast",2011,5,"Africa"
"8029",-7.915015,6.53436,40605,"Ivory Coast",2011,1,"Africa"
"8030",-4.028056,5.341111,40603,"Ivory Coast",2011,1,"Africa"
"8031",-67.16667,10,198605,"Venezuela",2011,1,"Americas"
"8032",44.020908,13.579522,837,"Yemen (North Yemen)",2011,0,"Middle East"
"8033",-7.25,6.66,40604,"Ivory Coast",2011,1,"Africa"
"8034",44.020908,13.579522,831,"Yemen (North Yemen)",2011,0,"Middle East"
"8035",44.020908,13.579522,827,"Yemen (North Yemen)",2011,20,"Middle East"
"8036",44.020908,13.579522,828,"Yemen (North Yemen)",2011,1,"Middle East"
"8037",-7.817201,6.562973,40607,"Ivory Coast",2011,6,"Africa"
"8038",44.020908,13.579522,830,"Yemen (North Yemen)",2011,5,"Middle East"
"8039",26,16,29305,"Sudan",2011,16,"Africa"
"8040",96.597658,25.195076,49355,"Myanmar (Burma)",2011,1,"Asia"
"8041",97.178824,24.260229,50416,"Myanmar (Burma)",2011,1,"Asia"
"8042",97.178824,24.260229,51151,"Myanmar (Burma)",2011,1,"Asia"
"8043",97.178824,24.260229,51157,"Myanmar (Burma)",2011,1,"Asia"
"8044",97.178824,24.260229,51224,"Myanmar (Burma)",2011,1,"Asia"
"8045",97.782384,27.268922,270285,"Myanmar (Burma)",2011,1,"Asia"
"8046",46.043289,43.214453,189954,"Russia (Soviet Union)",2011,0,"Europe"
"8047",50.55,26,40429,"Bahrain",2011,1,"Middle East"
"8048",45.366667,2.066667,31094,"Somalia",2011,1,"Africa"
"8049",29.716667,11.016667,29304,"Sudan",2011,2,"Africa"
"8050",34.401014,11.694087,29320,"Sudan",2011,2,"Africa"
"8051",98.429888,21.304659,48977,"Myanmar (Burma)",2011,3,"Asia"
"8052",29.716667,11.016667,29302,"Sudan",2011,1,"Africa"
"8053",29.716667,11.016667,29306,"Sudan",2011,20,"Africa"
"8054",30.8,11.73333,29307,"Sudan",2011,5,"Africa"
"8055",30,11,29308,"Sudan",2011,2,"Africa"
"8056",30,11,29309,"Sudan",2011,1,"Africa"
"8057",29.716667,11.016667,29310,"Sudan",2011,1,"Africa"
"8058",29.7,11,29311,"Sudan",2011,2,"Africa"
"8059",97.178824,24.260229,51225,"Myanmar (Burma)",2011,3,"Asia"
"8060",29.716667,11.016667,29312,"Sudan",2011,3,"Africa"
"8061",-5,8,40589,"Ivory Coast",2011,0,"Africa"
"8062",31.45,12.15,29313,"Sudan",2011,7,"Africa"
"8063",97.300331,22.616594,51162,"Myanmar (Burma)",2011,2,"Asia"
"8064",97.300331,22.616594,51163,"Myanmar (Burma)",2011,1,"Asia"
"8065",29.716667,11.016667,29314,"Sudan",2011,8,"Africa"
"8066",29.716667,11.016667,29315,"Sudan",2011,4,"Africa"
"8067",97.178824,24.260229,48641,"Myanmar (Burma)",2011,2,"Asia"
"8068",98,22,50345,"Myanmar (Burma)",2011,4,"Asia"
"8069",97.300331,22.616594,50910,"Myanmar (Burma)",2011,3,"Asia"
"8070",96.597658,25.195076,49360,"Myanmar (Burma)",2011,1,"Asia"
"8071",97.178824,24.260229,50926,"Myanmar (Burma)",2011,1,"Asia"
"8072",97.178824,24.260229,51343,"Myanmar (Burma)",2011,1,"Asia"
"8073",-4.086692,5.374772,40598,"Ivory Coast",2011,0,"Africa"
"8074",97.25886,23.91483,51123,"Myanmar (Burma)",2011,2,"Asia"
"8075",23,13,29316,"Sudan",2011,2,"Africa"
"8076",44.020908,13.579522,841,"Yemen (North Yemen)",2011,1,"Middle East"
"8077",36.10722,-0.889483,40755,"Kenya",2011,1,"Africa"
"8078",25.166667,10.85,29317,"Sudan",2011,23,"Africa"
"8079",97.5,26,51299,"Myanmar (Burma)",2011,4,"Asia"
"8080",50.470556,26.218056,40430,"Bahrain",2011,1,"Middle East"
"8081",98.365374,21.906598,49505,"Myanmar (Burma)",2011,3,"Asia"
"8082",45.010814,7.504469,234029,"Ethiopia",2012,0,"Africa"
"8083",-4.028056,5.341111,40599,"Ivory Coast",2011,3,"Africa"
"8084",-7.343056,6.738056,40611,"Ivory Coast",2011,12,"Africa"
"8085",-4.028056,5.341111,264141,"Ivory Coast",2011,3,"Africa"
"8086",-6.45,6.875,40612,"Ivory Coast",2011,1,"Africa"
"8087",98.365374,21.906598,49499,"Myanmar (Burma)",2011,4,"Asia"
"8088",50.620556,26.154722,40435,"Bahrain",2011,1,"Middle East"
"8089",45.366667,2.066667,31093,"Somalia",2011,1,"Africa"
"8090",98.040278,22.428333,49479,"Myanmar (Burma)",2011,1,"Asia"
"8091",97.145268,25.785516,50053,"Myanmar (Burma)",2011,1,"Asia"
"8092",13.160274,11.84644,42331,"Nigeria",2011,23,"Africa"
"8093",6.788452,6.14543,42332,"Nigeria",2011,0,"Africa"
"8094",45.366667,2.066667,31095,"Somalia",2011,1,"Africa"
"8095",50.55,26,40437,"Bahrain",2011,1,"Middle East"
"8096",96.643444,25.498067,50933,"Myanmar (Burma)",2011,1,"Asia"
"8097",96.643444,25.498067,51333,"Myanmar (Burma)",2011,1,"Asia"
"8098",96.643444,25.498067,51334,"Myanmar (Burma)",2011,1,"Asia"
"8099",125.809556,7.447094,152950,"Philippines",2011,1,"Asia"
"8100",13.160274,11.84644,42335,"Nigeria",2011,0,"Africa"
"8101",13.160274,11.84644,42336,"Nigeria",2011,0,"Africa"
"8102",97.145268,25.785516,50052,"Myanmar (Burma)",2011,3,"Asia"
"8103",12.19458,10.61285,42337,"Nigeria",2011,0,"Africa"
"8104",97.178824,24.260229,48642,"Myanmar (Burma)",2011,0,"Asia"
"8105",6.27495,4.91191,42333,"Nigeria",2011,0,"Africa"
"8106",98.934444,20.294722,49471,"Myanmar (Burma)",2011,1,"Asia"
"8107",98.75,13,50499,"Myanmar (Burma)",2011,2,"Asia"
"8108",98,22,50336,"Myanmar (Burma)",2011,1,"Asia"
"8109",28.566667,3.616667,30493,"DR Congo (Zaire)",2011,6,"Africa"
"8110",97.75,17.5,48782,"Myanmar (Burma)",2011,2,"Asia"
"8111",50.620556,26.154722,40439,"Bahrain",2011,1,"Middle East"
"8112",30,11,28819,"Sudan",2011,1,"Africa"
"8113",12.19458,10.61285,42338,"Nigeria",2011,2,"Africa"
"8114",45.366667,2.066667,31097,"Somalia",2011,7,"Africa"
"8115",96.597658,25.195076,49347,"Myanmar (Burma)",2011,8,"Asia"
"8116",6.29593,5.84092,42339,"Nigeria",2011,3,"Africa"
"8117",6,5.5,42340,"Nigeria",2011,0,"Africa"
"8118",50.620556,26.154722,40440,"Bahrain",2011,1,"Middle East"
"8119",26,16,29318,"Sudan",2011,0,"Africa"
"8120",6.35931,5.03163,42341,"Nigeria",2011,0,"Africa"
"8121",-75.25,-7.16667,164071,"Peru",2011,2,"Americas"
"8122",26,16,29319,"Sudan",2011,0,"Africa"
"8123",44.206667,15.354722,762,"Yemen (North Yemen)",2011,5,"Middle East"
"8124",44.206667,15.354722,763,"Yemen (North Yemen)",2011,1,"Middle East"
"8125",-12.850055,15.509153,41183,"Mauritania",2011,1,"Africa"
"8126",50.55,26,40438,"Bahrain",2011,1,"Middle East"
"8127",34.06667,11.33333,29321,"Sudan",2011,2,"Africa"
"8128",50.583056,26.236111,40441,"Bahrain",2011,0,"Middle East"
"8129",7.75,10.333333,42342,"Nigeria",2011,1,"Africa"
"8130",4.698937,6.547974,272232,"Nigeria",2011,1,"Africa"
"8131",44.020908,13.579522,836,"Yemen (North Yemen)",2011,1,"Middle East"
"8132",44.206667,15.354722,764,"Yemen (North Yemen)",2011,12,"Middle East"
"8133",140.700134,-2.663096,141621,"Indonesia",2011,2,"Asia"
"8134",9.633333,8.833333,42343,"Nigeria",2011,0,"Africa"
"8135",45.366667,2.066667,31081,"Somalia",2011,1,"Africa"
"8136",44.206667,15.354722,765,"Yemen (North Yemen)",2011,1,"Middle East"
"8137",23.6,-6.15,30507,"DR Congo (Zaire)",2011,1,"Africa"
"8138",45.366667,2.066667,31130,"Somalia",2011,1,"Africa"
"8139",125.8046,7.4475,152941,"Philippines",2011,1,"Asia"
"8140",97.7,17.7,51154,"Myanmar (Burma)",2011,1,"Asia"
"8141",50.583056,26.236111,40445,"Bahrain",2011,1,"Middle East"
"8142",48,6,31083,"Somalia",2011,7,"Africa"
"8143",44.020908,13.579522,829,"Yemen (North Yemen)",2011,15,"Middle East"
"8144",45.366667,2.066667,31086,"Somalia",2011,3,"Africa"
"8145",45.366667,2.066667,31082,"Somalia",2011,2,"Africa"
"8146",50.583056,26.236111,40446,"Bahrain",2011,0,"Middle East"
"8147",97.75,17.5,48863,"Myanmar (Burma)",2011,1,"Asia"
"8148",50.516389,26.161944,40448,"Bahrain",2011,0,"Middle East"
"8149",15.315,-4.329722,30508,"DR Congo (Zaire)",2011,1,"Africa"
"8150",6.232552,5.335317,42345,"Nigeria",2011,0,"Africa"
"8151",97.145268,25.785516,50051,"Myanmar (Burma)",2011,1,"Asia"
"8152",97.5,26,51285,"Myanmar (Burma)",2011,1,"Asia"
"8153",97.178824,24.260229,51146,"Myanmar (Burma)",2011,1,"Asia"
"8154",45.366667,2.066667,31087,"Somalia",2011,2,"Africa"
"8155",-5.00947,5.25068,40682,"Ivory Coast",2011,0,"Africa"
"8156",8.043152,5.048325,41242,"Nigeria",2011,3,"Africa"
"8157",97.178824,24.260229,51363,"Myanmar (Burma)",2011,1,"Asia"
"8158",29.44,-1.66,30230,"DR Congo (Zaire)",2011,1,"Africa"
"8159",15.315,-4.329722,30279,"DR Congo (Zaire)",2011,1,"Africa"
"8160",22.416667,-5.9,30329,"DR Congo (Zaire)",2011,1,"Africa"
"8161",15.315,-4.329722,30280,"DR Congo (Zaire)",2011,1,"Africa"
"8162",22.416667,-5.9,30232,"DR Congo (Zaire)",2011,1,"Africa"
"8163",50.55,26,40451,"Bahrain",2011,1,"Middle East"
"8164",29.233889,-1.693333,30328,"DR Congo (Zaire)",2011,0,"Africa"
"8165",13.160274,11.84644,42346,"Nigeria",2011,0,"Africa"
"8166",-6.477778,7.381944,40602,"Ivory Coast",2011,0,"Africa"
"8167",50.583056,26.236111,40453,"Bahrain",2011,1,"Middle East"
"8168",97.5,26,51328,"Myanmar (Burma)",2011,1,"Asia"
"8169",50.583056,26.236111,40454,"Bahrain",2011,0,"Middle East"
"8170",45.366667,2.066667,31088,"Somalia",2011,1,"Africa"
"8171",8.235578,4.780222,42347,"Nigeria",2011,0,"Africa"
"8172",45.366667,2.066667,31089,"Somalia",2011,1,"Africa"
"8173",44.206667,15.354722,768,"Yemen (North Yemen)",2011,0,"Middle East"
"8174",97.178824,24.260229,51171,"Myanmar (Burma)",2011,1,"Asia"
"8175",50.620556,26.154722,40456,"Bahrain",2011,1,"Middle East"
"8176",33.9043,11.0797,28765,"Sudan",2012,12,"Africa"
"8177",30,15,29190,"Sudan",2012,2,"Africa"
"8178",18.266667,0.066667,30505,"DR Congo (Zaire)",2012,0,"Africa"
"8179",-7.343056,6.738056,264722,"Ivory Coast",2012,1,"Africa"
"8180",96.316667,25.616667,50957,"Myanmar (Burma)",2012,2,"Asia"
"8181",6.74048,7.79688,41939,"Nigeria",2012,1,"Africa"
"8182",97.178824,24.260229,51124,"Myanmar (Burma)",2012,1,"Asia"
"8183",97.5,19.25,48712,"Myanmar (Burma)",2012,1,"Asia"
"8184",29.431222,-1.157667,30336,"DR Congo (Zaire)",2012,0,"Africa"
"8185",97.341751,19.49125,49111,"Myanmar (Burma)",2012,1,"Asia"
"8186",96.597658,25.195076,49352,"Myanmar (Burma)",2012,2,"Asia"
"8187",-13.7,9.516667,30254,"Guinea",2012,1,"Africa"
"8188",0.858889,19.461389,28692,"Mali",2012,3,"Africa"
"8189",-14.958194,16.654055,83688,"Senegal",2012,2,"Africa"
"8190",29.12031,-4.39451,30388,"DR Congo (Zaire)",2012,9,"Africa"
"8191",35.58333,6.2,66457,"Ethiopia",2012,57,"Africa"
"8192",13.803,13.27368,203078,"Nigeria",2012,201,"Africa"
"8193",28.57747,1.401372,30506,"DR Congo (Zaire)",2012,1,"Africa"
"8194",-17.275053,14.714657,83689,"Senegal",2012,2,"Africa"
"8195",25.35,13.63333,29183,"Sudan",2012,1,"Africa"
"8196",32.4,7.4,31909,"South Sudan",2012,11,"Africa"
"8197",8.9,9.916667,262879,"Nigeria",2012,3,"Africa"
"8198",44.75,8.333333,29841,"Ethiopia",2012,1,"Africa"
"8199",44.75,8.333333,29843,"Ethiopia",2012,5,"Africa"
"8200",44.75,8.333333,29844,"Ethiopia",2012,4,"Africa"
"8201",31.666667,-17.166667,32023,"Zimbabwe (Rhodesia)",2012,1,"Africa"
"8202",37.6173,55.7558,190139,"Russia (Soviet Union)",2012,1,"Europe"
"8203",-7.431389,6.894787,264723,"Ivory Coast",2012,1,"Africa"
"8204",41.874525,3.929306,31873,"Somalia",2012,3,"Africa"
"8205",125.8046,7.4475,152951,"Philippines",2012,1,"Asia"
"8206",29.283333,0.15,30411,"DR Congo (Zaire)",2012,1,"Africa"
"8207",25.5,16,29180,"Sudan",2012,2,"Africa"
"8208",-75,10.75,118995,"Colombia",2012,1,"Americas"
"8209",29.700907,-2.990622,61799,"Burundi",2013,9,"Africa"
"8210",-4.09344,14.52742,28693,"Mali",2012,2,"Africa"
"8211",-3.89474,14.94329,28700,"Mali",2012,3,"Africa"
"8212",7.013404,4.777423,41944,"Nigeria",2012,1,"Africa"
"8213",-4.09344,14.52742,28872,"Mali",2012,3,"Africa"
"8214",125.8046,7.4475,152946,"Philippines",2012,1,"Asia"
"8215",102.9825,11.748056,111449,"Cambodia (Kampuchea)",2012,1,"Asia"
"8216",39.2,7.1,29845,"Ethiopia",2012,4,"Africa"
"8217",97.782384,27.268922,270227,"Myanmar (Burma)",2012,1,"Asia"
"8218",97.5,26,51325,"Myanmar (Burma)",2012,2,"Asia"
"8219",106.0833,12.667,111539,"Cambodia (Kampuchea)",2012,0,"Asia"
"8220",13.160274,11.84644,41946,"Nigeria",2012,1,"Africa"
"8221",7.013404,4.777423,41947,"Nigeria",2012,1,"Africa"
"8222",29.08,-1.25,30444,"DR Congo (Zaire)",2012,100,"Africa"
"8223",32.4,7.4,31908,"South Sudan",2012,1,"Africa"
"8224",43.774166,7.595833,29847,"Ethiopia",2012,0,"Africa"
"8225",98,22,50368,"Myanmar (Burma)",2012,2,"Asia"
"8226",7.43828,10.52224,41950,"Nigeria",2012,1,"Africa"
"8227",92.366667,20.816667,49267,"Myanmar (Burma)",2012,0,"Asia"
"8228",92.9,20.15,50425,"Myanmar (Burma)",2012,67,"Asia"
"8229",94.25,19,50177,"Myanmar (Burma)",2012,1,"Asia"
"8230",45.116667,2.15,31692,"Somalia",2012,1,"Africa"
"8231",97.178824,24.260229,51084,"Myanmar (Burma)",2012,2,"Asia"
"8232",98,22,49865,"Myanmar (Burma)",2012,1,"Asia"
"8233",92.366667,20.816667,49277,"Myanmar (Burma)",2012,1,"Asia"
"8234",94.25,19,50190,"Myanmar (Burma)",2012,17,"Asia"
"8235",67.230034,36.376212,173838,"Afghanistan",2012,0,"Asia"
"8236",125.8046,7.4475,152954,"Philippines",2012,1,"Asia"
"8237",125.8046,7.4475,152956,"Philippines",2012,1,"Asia"
"8238",-14.416389,19.696944,40707,"Mauritania",2012,1,"Africa"
"8239",33.1333,6.8,30304,"South Sudan",2012,0,"Africa"
"8240",29.70286,6.9131,31904,"South Sudan",2012,1,"Africa"
"8241",-7.34955,6.719233,33663,"Ivory Coast",2012,14,"Africa"
"8242",18.583333,4.366667,28723,"Central African Republic",2012,1,"Africa"
"8243",45.116667,2.15,31694,"Somalia",2012,1,"Africa"
"8244",-9.06944,8.20833,30663,"Guinea",2012,6,"Africa"
"8245",-13.7,9.516667,30574,"Guinea",2012,1,"Africa"
"8246",45.366667,2.066667,31696,"Somalia",2012,2,"Africa"
"8247",6.264167,4.924722,41954,"Nigeria",2012,1,"Africa"
"8248",32.8,11.83,29185,"South Sudan",2012,3,"Africa"
"8249",6.27495,4.91191,41955,"Nigeria",2012,1,"Africa"
"8250",46.216667,-24.033333,41190,"Madagascar (Malagasy)",2012,11,"Africa"
"8251",46.2,-24,41191,"Madagascar (Malagasy)",2012,1,"Africa"
"8252",-100.65042,17.20506,230047,"Mexico",2012,6,"Americas"
"8253",43.681925,9.186927,234041,"Ethiopia",2012,0,"Africa"
"8254",45.203611,4.735833,31695,"Somalia",2012,2,"Africa"
"8255",25.4,14.15,29186,"Sudan",2012,2,"Africa"
"8256",18.583333,4.366667,28736,"Central African Republic",2012,1,"Africa"
"8257",18.583333,4.366667,29587,"Central African Republic",2012,6,"Africa"
"8258",34.1,11.15,28792,"Sudan",2012,3,"Africa"
"8259",46.35,-24.166667,41192,"Madagascar (Malagasy)",2012,3,"Africa"
"8260",35.583333,6.983333,66465,"Ethiopia",2012,17,"Africa"
"8261",45.203611,4.735833,31839,"Somalia",2012,0,"Africa"
"8262",45.366667,2.066667,31697,"Somalia",2012,3,"Africa"
"8263",42.545365,-0.358173,31681,"Somalia",2012,1,"Africa"
"8264",-6.0197,14.6937,28752,"Mali",2012,8,"Africa"
"8265",94.03112,19.917733,48552,"Myanmar (Burma)",2012,1,"Asia"
"8266",25.35,13.63333,29188,"Sudan",2012,13,"Africa"
"8267",42.545365,-0.358173,31683,"Somalia",2012,1,"Africa"
"8268",45.366667,2.066667,31684,"Somalia",2012,1,"Africa"
"8269",-13.566667,9.633333,30262,"Guinea",2012,1,"Africa"
"8270",69.37796,32.522351,57050,"Pakistan",2012,4,"Asia"
"8271",32.768486,6.604594,64155,"South Sudan",2012,3,"Africa"
"8272",45.366667,2.066667,31686,"Somalia",2012,2,"Africa"
"8273",24.666667,11.5,29187,"Sudan",2012,2,"Africa"
"8274",28.75,-0.666667,113911,"DR Congo (Zaire)",2012,1,"Africa"
"8275",49.086944,9.505278,31624,"Somalia",2012,1,"Africa"
"8276",45.203611,4.735833,31687,"Somalia",2012,2,"Africa"
"8277",42.545365,-0.358173,31688,"Somalia",2012,1,"Africa"
"8278",33.1333,6.8,64143,"South Sudan",2012,2,"Africa"
"8279",33.1333,6.8,64154,"South Sudan",2012,4,"Africa"
"8280",23.249866,8.527696,256112,"Central African Republic",2012,28,"Africa"
"8281",33.516667,14.4,29189,"Sudan",2012,3,"Africa"
"8282",32.8236,6.6436,31911,"South Sudan",2012,14,"Africa"
"8283",32.8236,6.6436,64133,"South Sudan",2012,13,"Africa"
"8284",33.1333,6.8,64145,"South Sudan",2012,1,"Africa"
"8285",44.41667,1.83333,31690,"Somalia",2012,1,"Africa"
"8286",7.274,10.315,41963,"Nigeria",2012,1,"Africa"
"8287",28.00446,7.69702,30326,"South Sudan",2012,0,"Africa"
"8288",28.00446,7.69702,31914,"South Sudan",2012,10,"Africa"
"8289",47.15,7.05,31625,"Somalia",2012,1,"Africa"
"8290",45.366667,2.066667,31691,"Somalia",2012,1,"Africa"
"8291",25.35,13.63333,28791,"Sudan",2012,1,"Africa"
"8292",138.934852,-3.978252,260680,"Indonesia",2012,1,"Asia"
"8293",45.366667,2.066667,31685,"Somalia",2012,1,"Africa"
"8294",28.00446,7.69702,30343,"South Sudan",2012,0,"Africa"
"8295",34.06667,11.33333,29191,"Sudan",2012,9,"Africa"
"8296",32.768486,6.604594,64152,"South Sudan",2012,3,"Africa"
"8297",45.116667,2.15,31876,"Somalia",2012,3,"Africa"
"8298",33.1333,6.8,64141,"South Sudan",2012,2,"Africa"
"8299",16.051669,6.193035,256935,"Central African Republic",2013,1,"Africa"
"8300",80.580556,27.926944,61634,"India",2013,1,"Asia"
"8301",74.788677,20.904437,61646,"India",2013,6,"Asia"
"8302",72.875213,19.152465,61691,"India",2013,0,"Asia"
"8303",44.41667,1.83333,62429,"Somalia",2013,1,"Africa"
"8304",-4.09344,14.52742,67902,"Mali",2013,19,"Africa"
"8305",-4.09344,14.52742,67903,"Mali",2013,3,"Africa"
"8306",97.517408,25.87835,71430,"Myanmar (Burma)",2013,3,"Asia"
"8307",29.233889,-1.693333,61433,"DR Congo (Zaire)",2013,1,"Africa"
"8308",-6.1067,14.0432,67904,"Mali",2013,2,"Africa"
"8309",45.516667,2.766667,63278,"Somalia",2013,1,"Africa"
"8310",96.316667,25.616667,71431,"Myanmar (Burma)",2013,1,"Asia"
"8311",33.1333,6.8,64134,"South Sudan",2013,5,"Africa"
"8312",98.081591,27.882151,71432,"Myanmar (Burma)",2013,0,"Asia"
"8313",-0.044722,16.271667,67908,"Mali",2013,1,"Africa"
"8314",88.126111,25.613889,61843,"India",2013,0,"Asia"
"8315",80.779766,18.891646,61852,"India",2013,2,"Asia"
"8316",29.233333,-0.166667,61431,"DR Congo (Zaire)",2013,1,"Africa"
"8317",47.5046,42.9849,64318,"Russia (Soviet Union)",2013,3,"Europe"
"8318",74.86057,33.58819,61875,"India",2013,0,"Asia"
"8319",-4.033333,5.416667,71667,"Ivory Coast",2013,0,"Africa"
"8320",92.015278,21.583889,83743,"Bangladesh",2013,1,"Asia"
"8321",30,8,64156,"South Sudan",2013,3,"Africa"
"8322",16.378333,6.317222,157438,"Central African Republic",2013,19,"Africa"
"8323",89.37925,24.82713,71172,"Bangladesh",2013,6,"Asia"
"8324",89.570112,24.312766,71189,"Bangladesh",2013,1,"Asia"
"8325",45.366667,2.066667,64122,"Somalia",2013,0,"Africa"
"8326",42.0468,44.2269,64364,"Russia (Soviet Union)",2013,1,"Europe"
"8327",-0.044722,16.271667,67909,"Mali",2013,1,"Africa"
"8328",18.583333,4.366667,63056,"Central African Republic",2013,17,"Africa"
"8329",19.399141,5.131415,257057,"Central African Republic",2013,3,"Africa"
