"","oilLONG","oilLAT","oilnear","oil_country","oilyeardisc","diaLONG","diaLAT","dianear","dia_country","diayeardisc","DIAINFO","RESINFO","gedlong","gedlat","ID","event_country","year","civdeath","region","oilLATsq","oilLONGsq","oilLATcu","oilLONGcu","diaLATsq","diaLONGsq","diaLATcu","diaLONGcu","GDP","Population","logGDP","gedLATsq","gedLONGsq","gedLATcu","gedLONGcu","uncivdeath"
"8210",0.97,25.64,866,"Algeria",NA,-59.95,5.8,593,"Guyana",NA,"S","alluvial",-4.09344,14.52742,28693,"Mali",2012,0.693147180559945,"Africa",657.4096,0.9409,16855.982144,0.912673,33.64,3594.0025,195.112,-215460.449875,NA,NA,NA,211.0459318564,16.7562510336,3065.9528913693,-68.5907082309796,2
"8211",0.97,25.64,866,"Algeria",NA,-59.95,5.8,593,"Guyana",NA,"S","alluvial",-3.89474,14.94329,28700,"Mali",2012,1.09861228866811,"Africa",657.4096,0.9409,16855.982144,0.912673,33.64,3594.0025,195.112,-215460.449875,NA,NA,NA,223.3019160241,15.1689996676,3336.86528870377,-59.0793097653884,3
"8212",6.42,5.32,811,"Nigeria",1956,NA,NA,401,NA,NA,NA,NA,7.013404,4.777423,41944,"Nigeria",2012,0,"Africa",28.3024,41.2164,150.568768,264.609288,NA,NA,NA,NA,3.99e+11,167228767,26.7122272538363,22.823770520929,49.187835667216,109.038806233408,344.974163419795,1
"8213",0.97,25.64,866,"Algeria",NA,-59.95,5.8,593,"Guyana",NA,"S","alluvial",-4.09344,14.52742,28872,"Mali",2012,1.09861228866811,"Africa",657.4096,0.9409,16855.982144,0.912673,33.64,3594.0025,195.112,-215460.449875,NA,NA,NA,211.0459318564,16.7562510336,3065.9528913693,-68.5907082309796,3
"8214",123.42,9.72,586,"Philippines",NA,-60.12,6.13,579,"Guyana",NA,"S","alluvial",125.8046,7.4475,152946,"Philippines",2012,0,"Asia",94.4784,15232.4964,918.330048,1879994.705688,37.5769,3614.4144,230.346397,-217298.593728,2.21e+11,97212638,26.1214285384642,55.46525625,15826.79738116,413.077495921875,1991083.91381788,1
"8215",99.94,14.21,577,"Thailand",1981,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",102.9825,11.748056,111449,"Cambodia (Kampuchea)",2012,0,"Asia",201.9241,9988.0036,2869.341461,998201.079784,28.6225,2412.7744,-153.130375,-118515.478528,NA,NA,NA,138.016819779136,10605.39530625,1621.4293277072,1092170.12212589,1
"8216",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",39.2,7.1,29845,"Ethiopia",2012,1.38629436111989,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,36157859259,92726971,24.3111601688097,50.41,1536.64,357.911,60236.288,4
"8217",94.91,26.98,674,"India",1945,-50.33,-16.33,322,"Brazil",NA,"S","secondary",97.782384,27.268922,270227,"Myanmar (Burma)",2012,0,"Asia",727.9204,9007.9081,19639.292392,854940.557771,266.6689,2533.1089,-4354.703137,-127491.370937,56146663570,51413698,24.7512330964189,743.594107042084,9561.39462072345,20277.0097045902,934935.960379115,1
"8218",94.91,26.98,674,"India",1945,0,0,319,"Brazil",NA,"S","alluvial",97.5,26,51325,"Myanmar (Burma)",2012,0.693147180559945,"Asia",727.9204,9007.9081,19639.292392,854940.557771,0,0,0,0,56146663570,51413698,24.7512330964189,676,9506.25,17576,926859.375,2
"8219",104.53,16.61,573,"Thailand",1971,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",106.0833,12.667,111539,"Cambodia (Kampuchea)",2012,0,"Asia",275.8921,10926.5209,4582.567781,1142149.229677,28.6225,2412.7744,-153.130375,-118515.478528,NA,NA,NA,160.452889,11253.66653889,2032.456744963,1193826.08354503,0
"8220",14.21,14.45,858,"Chad",1974,-60,4.28,354,"Brazil",NA,"S","secondary",13.160274,11.84644,41946,"Nigeria",2012,0,"Africa",208.8025,201.9241,3017.196125,2869.341461,18.3184,3600,78.402752,-216000,3.99e+11,167228767,26.7122272538363,140.3381406736,173.192811755076,1662.50736320136,2279.26485752722,1
"8221",6.42,5.32,811,"Nigeria",1956,NA,NA,401,NA,NA,NA,NA,7.013404,4.777423,41947,"Nigeria",2012,0,"Africa",28.3024,41.2164,150.568768,264.609288,NA,NA,NA,NA,3.99e+11,167228767,26.7122272538363,22.823770520929,49.187835667216,109.038806233408,344.974163419795,1
"8222",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.08,-1.25,30444,"DR Congo (Zaire)",2012,4.60517018598809,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,1.5625,845.6464,-1.953125,24591.397312,100
"8223",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.4,7.4,31908,"South Sudan",2012,0,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,54.76,1049.76,405.224,34012.224,1
"8224",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",43.774166,7.595833,29847,"Ethiopia",2012,0,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,36157859259,92726971,24.3111601688097,57.696678963889,1916.17760899556,438.254338064314,83879.0767416546,0
"8225",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98,22,50368,"Myanmar (Burma)",2012,0.693147180559945,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,56146663570,51413698,24.7512330964189,484,9604,10648,941192,2
"8226",7.19,6.54,809,"Nigeria",1967,-59.25,5.3,653,"Guyana",NA,"S","alluvial",7.43828,10.52224,41950,"Nigeria",2012,0,"Africa",42.7716,51.6961,279.726264,371.694959,28.09,3510.5625,148.877,-208000.828125,3.99e+11,167228767,26.7122272538363,110.7175346176,55.3280093584,1164.9964714547,411.5452254504,1
"8227",92.06,22.02,752,"Bangladesh",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",92.366667,20.816667,49267,"Myanmar (Burma)",2012,0,"Asia",484.8804,8475.0436,10677.066408,780212.513816,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,433.333624988889,8531.60117268889,9020.56177129658,788035.564494564,0
"8228",93.61,19.04,611,"Myanmar (Burma)",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",92.9,20.15,50425,"Myanmar (Burma)",2012,4.20469261939097,"Asia",362.5216,8762.8321,6902.411264,820288.712881,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,406.0225,8630.41,8181.353375,801765.089,67
"8229",93.61,19.04,611,"Myanmar (Burma)",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",94.25,19,50177,"Myanmar (Burma)",2012,0,"Asia",362.5216,8762.8321,6902.411264,820288.712881,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,361,8883.0625,6859,837228.640625,1
"8230",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.116667,2.15,31692,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.6225,2035.51364118889,9.938375,91835.5911234766,1
"8231",94.66,23.79,614,"Myanmar (Burma)",1945,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",97.178824,24.260229,51084,"Myanmar (Burma)",2012,0.693147180559945,"Asia",565.9641,8960.5156,13464.285939,848202.406696,337.8244,2335.7889,-6209.212472,-112888.677537,56146663570,51413698,24.7512330964189,588.558711132441,9443.72383402298,14278.5691120179,917729.976371124,2
"8232",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98,22,49865,"Myanmar (Burma)",2012,0,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,56146663570,51413698,24.7512330964189,484,9604,10648,941192,1
"8233",92.06,22.02,752,"Bangladesh",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",92.366667,20.816667,49277,"Myanmar (Burma)",2012,0,"Asia",484.8804,8475.0436,10677.066408,780212.513816,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,433.333624988889,8531.60117268889,9020.56177129658,788035.564494564,1
"8234",93.61,19.04,611,"Myanmar (Burma)",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",94.25,19,50190,"Myanmar (Burma)",2012,2.83321334405622,"Asia",362.5216,8762.8321,6902.411264,820288.712881,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,361,8883.0625,6859,837228.640625,17
"8235",67.27,36.79,795,"Afghanistan",1977,0,0,560,"Guinea",NA,"S","alluvial",67.230034,36.376212,173838,"Afghanistan",2012,0,"Asia",1353.5041,4525.2529,49795.415839,304413.762583,0,0,0,0,17954877147,31161376,23.6111276223287,1323.22879946894,4519.87747164116,48134.0513339878,303871.516094269,0
"8236",123.42,9.72,586,"Philippines",NA,-60.12,6.13,579,"Guyana",NA,"S","alluvial",125.8046,7.4475,152954,"Philippines",2012,0,"Asia",94.4784,15232.4964,918.330048,1879994.705688,37.5769,3614.4144,230.346397,-217298.593728,2.21e+11,97212638,26.1214285384642,55.46525625,15826.79738116,413.077495921875,1991083.91381788,1
"8237",123.42,9.72,586,"Philippines",NA,-60.12,6.13,579,"Guyana",NA,"S","alluvial",125.8046,7.4475,152956,"Philippines",2012,0,"Asia",94.4784,15232.4964,918.330048,1879994.705688,37.5769,3614.4144,230.346397,-217298.593728,2.21e+11,97212638,26.1214285384642,55.46525625,15826.79738116,413.077495921875,1991083.91381788,1
"8238",-17.1,14.76,808,"Senegal",1961,-59.76,4.92,634,"Guyana",NA,"S","alluvial",-14.416389,19.696944,40707,"Mauritania",2012,0,"Africa",217.8576,292.41,3215.578176,-5000.211,24.2064,3571.2576,119.095488,-213418.354176,NA,NA,NA,387.969602939136,207.832271799321,7641.8155427944,-2996.19087701274,1
"8239",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,30304,"South Sudan",2012,0,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,0
"8240",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",29.70286,6.9131,31904,"South Sudan",2012,0,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,47.79095161,882.2598921796,330.383627575091,26205.6420610258,1
"8241",-17.1,14.76,808,"Senegal",1961,-59.91,6.09,611,"Guyana",NA,"S","alluvial",-7.34955,6.719233,33663,"Ivory Coast",2012,2.63905732961526,"Africa",217.8576,292.41,3215.578176,-5000.211,37.0881,3589.2081,225.866529,-215029.457271,NA,NA,NA,45.148092108289,54.0158852025,303.360550381055,-396.992449090034,14
"8242",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,28723,"Central African Republic",2012,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8243",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.116667,2.15,31694,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.6225,2035.51364118889,9.938375,91835.5911234766,1
"8244",-17.1,14.76,808,"Senegal",1961,22.17,6.52,429,"Central African Republic",1946,"S","alluvial",-9.06944,8.20833,30663,"Guinea",2012,1.79175946922805,"Africa",217.8576,292.41,3215.578176,-5000.211,42.5104,491.5089,277.167808,10896.752313,NA,NA,NA,67.3766813889,82.2547419136,553.05003514495,-746.00444650088,6
"8245",-17.1,14.76,808,"Senegal",1961,15.78,4.27,433,"Central African Republic",NA,"S","alluvial",-13.7,9.516667,30574,"Guinea",2012,0,"Africa",217.8576,292.41,3215.578176,-5000.211,18.2329,249.0084,77.854483,3929.352552,NA,NA,NA,90.566950788889,187.69,861.895511863244,-2571.353,1
"8246",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31696,"Somalia",2012,0.693147180559945,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,2
"8247",6.42,5.32,811,"Nigeria",1956,-58.24,4.86,652,"Guyana",NA,"S","alluvial",6.264167,4.924722,41954,"Nigeria",2012,0,"Africa",28.3024,41.2164,150.568768,264.609288,23.6196,3391.8976,114.791256,-197544.116224,3.99e+11,167228767,26.7122272538363,24.252886777284,39.239788203889,119.4387250756,245.804586353791,1
"8248",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",32.8,11.83,29185,"South Sudan",2012,1.09861228866811,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,NA,NA,NA,139.9489,1075.84,1655.595487,35287.552,3
"8249",6.42,5.32,811,"Nigeria",1956,-58.24,4.86,652,"Guyana",NA,"S","alluvial",6.27495,4.91191,41955,"Nigeria",2012,0,"Africa",28.3024,41.2164,150.568768,264.609288,23.6196,3391.8976,114.791256,-197544.116224,3.99e+11,167228767,26.7122272538363,24.1268598481,39.3749975025,118.508964156481,247.076140578312,1
"8250",44.11,-21.84,820,"Madagascar (Malagasy)",1955,-59.32,5.32,635,"Guyana",1946,"S","alluvial",46.216667,-24.033333,41190,"Madagascar (Malagasy)",2012,2.39789527279837,"Africa",476.9856,1945.6921,-10417.365504,85824.478531,28.3024,3518.8624,150.568768,-208738.917568,9125047118,22346641,22.9342889000181,577.601095088889,2135.98030858889,-13881.6794594359,98717.8906406099,11
"8251",44.11,-21.84,820,"Madagascar (Malagasy)",1955,-59.32,5.32,635,"Guyana",1946,"S","alluvial",46.2,-24,41191,"Madagascar (Malagasy)",2012,0,"Africa",476.9856,1945.6921,-10417.365504,85824.478531,28.3024,3518.8624,150.568768,-208738.917568,9125047118,22346641,22.9342889000181,576,2134.44,-13824,98611.128,1
"8252",-96.96,18.57,300,"Mexico",1975,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-100.65042,17.20506,230047,"Mexico",2012,1.79175946922805,"Americas",344.8449,9401.2416,6403.769793,-911544.385536,55.9504,75.5161,418.508992,-656.234909,1.14e+12,117274155,27.762049378335,296.0140896036,10130.5070461764,5092.94017247531,-1019639.78901061,6
"8253",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",43.681925,9.186927,234041,"Ethiopia",2012,0,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,36157859259,92726971,24.3111601688097,84.399627703329,1908.11057170563,775.373218537661,83349.9428849522,0
"8254",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.203611,4.735833,31695,"Somalia",2012,0.693147180559945,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,22.428114203889,2043.36644743932,106.215803374546,92367.542020499,2
"8255",27.22,11.12,806,"Sudan",1979,-60.17,4.55,356,"Brazil",NA,"S","secondary",25.4,14.15,29186,"Sudan",2012,0.693147180559945,"Africa",123.6544,740.9284,1375.036928,20168.071048,20.7025,3620.4289,94.196375,-217841.206913,64678192683,36193783,24.8926899288252,200.2225,645.16,2833.148375,16387.064,2
"8256",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,28736,"Central African Republic",2012,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8257",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,29587,"Central African Republic",2012,1.79175946922805,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,6
"8258",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",34.1,11.15,28792,"Sudan",2012,1.09861228866811,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,64678192683,36193783,24.8926899288252,124.3225,1162.81,1386.195875,39651.821,3
"8259",44.11,-21.84,820,"Madagascar (Malagasy)",1955,-59.32,5.32,635,"Guyana",1946,"S","alluvial",46.35,-24.166667,41192,"Madagascar (Malagasy)",2012,1.09861228866811,"Africa",476.9856,1945.6921,-10417.365504,85824.478531,28.3024,3518.8624,150.568768,-208738.917568,9125047118,22346641,22.9342889000181,584.027793888889,2148.3225,-14114.0052136574,99574.747875,3
"8260",32.97,10.02,804,"Sudan",1982,NA,NA,734,NA,NA,NA,NA,35.583333,6.983333,66465,"Ethiopia",2012,2.83321334405622,"Africa",100.4004,1087.0209,1006.012008,35839.079073,NA,NA,NA,NA,36157859259,92726971,24.3111601688097,48.766939788889,1266.17358738889,340.555779936762,45054.6763958634,17
"8261",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.203611,4.735833,31839,"Somalia",2012,0,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,22.428114203889,2043.36644743932,106.215803374546,92367.542020499,0
"8262",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31697,"Somalia",2012,1.09861228866811,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,3
"8263",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",42.545365,-0.358173,31681,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,0.128287897929,1810.10808298322,-0.0459492612649237,77011.7090799716,1
"8264",-17.1,14.76,808,"Senegal",1961,-59.76,4.92,634,"Guyana",NA,"S","alluvial",-6.0197,14.6937,28752,"Mali",2012,2.07944154167984,"Africa",217.8576,292.41,3215.578176,-5000.211,24.2064,3571.2576,119.095488,-213418.354176,NA,NA,NA,215.90481969,36.23678809,3172.44064907895,-218.134593265373,8
"8265",94.99,19.83,612,"Myanmar (Burma)",1945,-49.37,-4.62,324,"Brazil",NA,"S","secondary",94.03112,19.917733,48552,"Myanmar (Burma)",2012,0,"Asia",393.2289,9023.1001,7797.729087,857104.278499,21.3444,2437.3969,-98.611128,-120334.284953,56146663570,51413698,24.7512330964189,396.716087859289,8841.8515284544,7901.68511478586,831409.202094279,1
"8266",27.22,11.12,806,"Sudan",1979,-60.17,4.55,356,"Brazil",NA,"S","secondary",25.35,13.63333,29188,"Sudan",2012,2.56494935746154,"Africa",123.6544,740.9284,1375.036928,20168.071048,20.7025,3620.4289,94.196375,-217841.206913,64678192683,36193783,24.8926899288252,185.8676868889,642.6225,2533.99551169305,16290.480375,13
"8267",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",42.545365,-0.358173,31683,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,0.128287897929,1810.10808298322,-0.0459492612649237,77011.7090799716,1
"8268",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31684,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,1
"8269",-17.1,14.76,808,"Senegal",1961,15.78,4.27,433,"Central African Republic",NA,"S","alluvial",-13.566667,9.633333,30262,"Guinea",2012,0,"Africa",217.8576,292.41,3215.578176,-5000.211,18.2329,249.0084,77.854483,3929.352552,NA,NA,NA,92.801104688889,184.054453488889,893.983944235929,-2497.00548035075,1
"8270",70.23,30.89,602,"Pakistan",1976,0,0,560,"Guinea",NA,"S","alluvial",69.37796,32.522351,57050,"Pakistan",2012,1.38629436111989,"Asia",954.1921,4932.2529,29474.993969,346392.121167,0,0,0,0,1.89e+11,187281475,25.9650128520061,1057.7033145672,4813.3013337616,34398.9984502179,333937.027401659,4
"8271",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.768486,6.604594,64155,"South Sudan",2012,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,43.620661904836,1073.7736747322,288.096761892708,35185.9376276305,3
"8272",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31686,"Somalia",2012,0.693147180559945,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,2
"8273",27.22,11.12,806,"Sudan",1979,-44.07,-8.67,335,"Brazil",NA,"S","secondary",24.666667,11.5,29187,"Sudan",2012,0.693147180559945,"Africa",123.6544,740.9284,1375.036928,20168.071048,75.1689,1942.1649,-651.714363,-85591.207143,64678192683,36193783,24.8926899288252,132.25,608.444460888889,1520.875,15008.2969047407,2
"8274",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",28.75,-0.666667,113911,"DR Congo (Zaire)",2012,0,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,0.444444888889,826.5625,-0.296296740740963,23763.671875,1
"8275",48.01,14.55,208,"Yemen",NA,-10.33,7.63,738,"Liberia",NA,"S","alluvial",49.086944,9.505278,31624,"Somalia",2012,0,"Africa",211.7025,2304.9601,3080.271375,110661.134401,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,90.350309857284,2409.52807125914,858.804812579625,118276.369500325,1
"8276",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.203611,4.735833,31687,"Somalia",2012,0.693147180559945,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,22.428114203889,2043.36644743932,106.215803374546,92367.542020499,2
"8277",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",42.545365,-0.358173,31688,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,0.128287897929,1810.10808298322,-0.0459492612649237,77011.7090799716,1
"8278",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64143,"South Sudan",2012,0.693147180559945,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,2
"8279",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64154,"South Sudan",2012,1.38629436111989,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,4
"8280",20.22,9.69,857,"Chad",1974,-44.07,-8.67,335,"Brazil",NA,"S","secondary",23.249866,8.527696,256112,"Central African Republic",2012,3.3322045101752,"Africa",93.8961,408.8484,909.853209,8266.914648,75.1689,1942.1649,-651.714363,-85591.207143,NA,NA,NA,72.721599068416,540.556269017956,620.147689489335,12567.8608201274,28
"8281",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",33.516667,14.4,29189,"Sudan",2012,1.09861228866811,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,64678192683,36193783,24.8926899288252,207.36,1123.36696678889,2985.984,37651.5165446632,3
"8282",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.8236,6.6436,31911,"South Sudan",2012,2.63905732961526,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,44.13742096,1077.38871696,293.231369889856,35363.7762900083,14
"8283",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.8236,6.6436,64133,"South Sudan",2012,2.56494935746154,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,44.13742096,1077.38871696,293.231369889856,35363.7762900083,13
"8284",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64145,"South Sudan",2012,0,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,1
"8285",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",44.41667,1.83333,31690,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,3.3610988889,1972.8405738889,6.16200342598704,87627.0087330339,1
"8286",7.19,6.54,809,"Nigeria",1967,-59.25,5.3,653,"Guyana",NA,"S","alluvial",7.274,10.315,41963,"Nigeria",2012,0,"Africa",42.7716,51.6961,279.726264,371.694959,28.09,3510.5625,148.877,-208000.828125,3.99e+11,167228767,26.7122272538363,106.399225,52.911076,1097.508005875,384.875166824,1
"8287",29.41,9.68,805,"Sudan",1980,-44.8,-9.58,333,"Brazil",NA,"S","secondary",28.00446,7.69702,30326,"South Sudan",2012,0,"Africa",93.7024,864.9481,907.039232,25438.123621,91.7764,2007.04,-879.217912,-89915.392,NA,NA,NA,59.2441168804,784.2497798916,456.003152510776,21962.4915909831,0
"8288",29.41,9.68,805,"Sudan",1980,-44.8,-9.58,333,"Brazil",NA,"S","secondary",28.00446,7.69702,31914,"South Sudan",2012,2.30258509299405,"Africa",93.7024,864.9481,907.039232,25438.123621,91.7764,2007.04,-879.217912,-89915.392,NA,NA,NA,59.2441168804,784.2497798916,456.003152510776,21962.4915909831,10
"8289",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",47.15,7.05,31625,"Somalia",2012,0,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,49.7025,2223.1225,350.402625,104820.225875,1
"8290",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31691,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,1
